orderCode;serviceCode;subService;serviceId
1000014034;CO;;5986
1000014033;HO;;CM_VNLINK6045
1000014032;TK;;5001053
1000014031;HO;;CM_VNLINK6044
1000014030;XE;;1005
1000014029;TK;;5001052
1000014028;HO;;CM_VNLINK6043
1000014027;TK;;5001051
1000014026;TK;;5001050
1000014025;TK;;5001049
1000014010;HO;;CM_VNLINK6038
1000014009;HO;;CM_VNLINK6037
1000014008;GA;;3148
1000014007;GA;;3147
1000014006;HO;;CM_VNLINK6036
1000014005;HO;;CM_VNLINK6035
1000014004;XE;;1004
1000014003;HO;;CM_VNLINK6034
1000014002;TK;;5001048
1000014001;HO;;CM_VNLINK6033
1000014000;TK;;5001047
1000013999;TK;;5001046
1000013998;XE;;1003
1000013997;HO;;CM_VNLINK6032
1000013996;HO;;CM_VNLINK6031
1000013995;HO;;CM_VNLINK6030
1000013994;HO;;CM_VNLINK6029
1000013993;TK;;5001045
1000013992;GA;;3146
1000013991;HO;;CM_VNLINK6028
1000013990;GA;;3145
1000013989;GA;;3144
1000013988;HO;;CM_VNLINK6027
1000013987;CO;;5985
1000013986;HO;;CM_VNLINK6026
1000013985;HO;;CM_VNLINK6025
1000013984;HO;;CM_VNLINK6024
1000013983;HO;;CM_VNLINK6023
1000013982;HO;;CM_VNLINK6022
1000013982;HO;;CM_VNLINK6021
1000013981;HO;;CM_VNLINK6020
1000013980;HO;;CM_VNLINK6019
1000013979;HO;;CM_VNLINK6018
1000013978;HO;;CM_VNLINK6017
1000013977;CO;;5984
1000013976;CO;;5983
1000013975;TK;;5001044
1000013974;HO;;CM_VNLINK6016
1000013973;CO;;5982
1000013972;TK;;5001043
1000013971;CO;;5981
1000013970;FI;;124326
1000013969;TL;;14357
1000013968;CO;;5980
1000013967;CO;;5979
1000013966;TK;;5001042
1000013965;CO;;5978
1000013964;TK;;5001041
1000013963;TK;;5001040
1000013962;TK;;5001039
1000013961;HO;;CM_VNLINK6015
1000013960;CO;;5977
1000013959;TK;;5001038
1000013958;TK;;5001037
1000013957;HO;;CM_VNLINK6014
1000013956;TK;;5001036
1000013955;HO;;CM_VNLINK6013
1000013954;HO;;CM_VNLINK6012
1000013953;CO;;5976
1000013952;FI;;124321
1000013951;TL;;14356
1000013950;HO;;CM_VNLINK6011
1000013949;CO;;5975
1000013948;TL;;14355
1000013947;TK;;5001035
1000013946;CO;;5974
1000013945;HO;;CM_VNLINK6010
1000013944;HO;;CM_VNLINK6009
1000013943;TK;;5001034
1000013942;CO;;5973
1000013941;TK;;5001033
1000013940;HO;;CM_VNLINK6008
1000013939;TK;;5001032
1000013938;TK;;5001031
1000013937;TK;;5001030
1000013936;GO;;6033
1000013935;TK;;5001029
1000013934;TK;;5001028
1000013933;HO;;CM_VNLINK6007
1000013932;GO;;6032
1000013931;TK;;5001027
1000013930;HO;;CM_VNLINK6006
1000013929;CO;;5972
1000013928;HO;;CM_VNLINK6005
1000013927;CO;;5971
1000013926;CO;;5970
1000013925;HO;;CM_VNLINK6004
1000013924;HO;;CM_VNLINK6003
1000013923;HO;;CM_VNLINK6002
1000013922;HO;;CM_VNLINK6001
1000013921;HO;;CM_VNLINK6000
1000013920;FI;;124316
1000013919;GA;;3143
1000013918;TL;;14347
1000013917;FI;;124311
1000013916;CO;;5969
1000013915;TL;;14346
1000013914;CO;;5968
1000013913;TK;;5001026
1000013912;CO;;5967
1000013911;HO;;CM_VNLINK5999
1000013910;TK;;5001025
1000013909;TK;;5001024
1000013908;CO;;5966
1000013907;CO;;5965
1000013906;GA;;3142
1000013905;CO;;5964
1000013904;HO;;CM_VNLINK5998
1000013903;GO;;6031
1000013902;CO;;5963
1000013901;TL;;14344
1000013900;TL;;14343
1000013899;TL;;14341
1000013898;CO;;5962
1000013897;FI;;124306
1000013896;CO;;5961
1000013895;FI;;124301
1000013894;TK;;5001023
1000013893;XE;;1002
1000013892;TK;;5001022
1000013891;HO;;CM_VNLINK5997
1000013891;HO;;CM_VNLINK5996
1000013890;GA;;3141
1000013889;TK;;5001021
1000013888;HO;;CM_VNLINK5995
1000013888;HO;;CM_VNLINK5994
1000013887;XE;;1001
1000013886;TK;;5001020
1000013885;BU;;3692
1000013884;HO;;CM_VNLINK5993
1000013883;HO;;CM_VNLINK5992
1000013882;TK;;5001019
1000013881;TL;;14340
1000013880;TK;;5001018
1000013879;TK;;5001017
1000013878;HO;;CM_VNLINK5991
1000013877;HO;;CM_VNLINK5990
1000013876;HO;;CM_VNLINK5989
1000013875;HO;;CM_VNLINK5988
1000013874;HO;;CM_VNLINK5987
1000013873;HO;;CM_VNLINK5986
1000013872;HO;;CM_VNLINK5985
1000013871;TK;;5001016
1000013870;TL;;14339
1000013869;HO;;CM_VNLINK5983
1000013869;HO;;CM_VNLINK5984
1000013868;BU;;3691
1000013867;TK;;5001015
1000013866;BU;;3690
1000013865;BU;;3689
1000013864;TL;;14338
1000013863;TL;;14337
1000013862;GA;;3126
1000013861;GA;;3125
1000013860;FI;;124296
1000013859;FI;;124291
1000013858;TK;;5001014
1000013857;TK;;5001013
1000013856;HO;;CM_VNLINK5966
1000013855;HO;;CM_VNLINK5965
1000013854;HO;;CM_VNLINK5964
1000013853;HO;;CM_VNLINK5963
1000013852;HO;;CM_VNLINK5962
1000013851;TK;;5001012
1000013850;TL;;14336
1000013849;CO;;5941
1000013848;TK;;5001011
1000013847;TL;;14335
1000013846;CO;;5940
1000013845;TK;;5001010
1000013844;CO;;5939
1000013843;HO;;CM_VNLINK5961
1000013842;TK;;5001009
1000013841;FI;;124277
1000013841;FI;;124284
1000013840;FI;;124266
1000013840;FI;;124255
1000013839;TL;;14334
1000013838;TK;;5001008
1000013837;TL;;14333
1000013836;TK;;5001007
1000013835;TL;;14332
1000013834;CO;;5938
1000013833;CO;;5937
1000013832;HO;;CM_VNLINK5960
1000013831;CO;;5936
1000013830;TK;;5001006
1000013829;TL;;14331
1000013828;HO;;CM_VNLINK5958
1000013828;HO;;CM_VNLINK5959
1000013827;HO;;CM_VNLINK5957
1000013826;CO;;5935
1000013825;CO;;5934
1000013824;CO;;5933
1000013823;XE;;987
1000013822;HO;;CM_VNLINK5956
1000013822;HO;;CM_VNLINK5955
1000013821;HO;;CM_VNLINK5954
1000013821;HO;;CM_VNLINK5953
1000013819;HO;;CM_VNLINK5951
1000013819;HO;;CM_VNLINK5952
1000013818;TK;;5001005
1000013817;TL;;14330
1000013816;TK;;5001004
1000013815;HO;;CM_VNLINK5950
1000013815;HO;;CM_VNLINK5949
1000013814;HO;;CM_VNLINK5947
1000013814;HO;;CM_VNLINK5948
1000013814;HO;;CM_VNLINK5946
1000013814;HO;;CM_VNLINK5945
1000013813;HO;;CM_VNLINK5944
1000013812;HO;;CM_VNLINK5937
1000013812;HO;;CM_VNLINK5943
1000013812;HO;;CM_VNLINK5940
1000013812;HO;;CM_VNLINK5941
1000013812;HO;;CM_VNLINK5938
1000013812;HO;;CM_VNLINK5942
1000013812;HO;;CM_VNLINK5939
1000013811;HO;;CM_VNLINK5933
1000013811;HO;;CM_VNLINK5930
1000013811;HO;;CM_VNLINK5935
1000013811;HO;;CM_VNLINK5934
1000013811;HO;;CM_VNLINK5936
1000013811;HO;;CM_VNLINK5928
1000013811;HO;;CM_VNLINK5931
1000013811;HO;;CM_VNLINK5929
1000013811;HO;;CM_VNLINK5932
1000013810;CO;;5932
1000013809;XE;;985
1000013808;CO;;5931
1000013807;HO;;CM_VNLINK5927
1000013806;HO;;CM_VNLINK5926
1000013806;HO;;CM_VNLINK5925
1000013805;HO;;CM_VNLINK5924
1000013804;XE;;984
1000013803;CO;;5930
1000013802;HO;;CM_VNLINK5923
1000013802;HO;;CM_VNLINK5922
1000013801;HO;;CM_VNLINK5921
1000013800;TK;;5001003
1000013799;TK;;5001002
1000013798;CO;;5929
1000013797;CO;;5928
1000013796;GA;;3124
1000013795;GO;;6012
1000013794;TL;;14329
1000013793;HO;;CM_VNLINK5920
1000013792;CO;;5927
1000013791;TK;;5001001
1000013790;HO;;CM_VNLINK5918
1000013790;HO;;CM_VNLINK5919
1000013789;TK;;5001000
1000013788;CO;;5926
1000013787;HO;;CM_VNLINK5916
1000013787;HO;;CM_VNLINK5917
1000013786;HO;;CM_VNLINK5915
1000013785;HO;;CM_VNLINK5914
1000013784;FI;;124250
1000013783;CO;;5925
1000013782;GA;;3123
1000013781;TL;;14328
1000013780;TK;;5000999
1000013779;TK;;5000998
1000013778;TL;;14327
1000013777;BU;;3688
1000013776;TL;;14326
1000013775;XE;;983
1000013774;GO;;6011
1000013773;TL;;14325
1000013772;TL;;14324
1000013771;TL;;14323
1000013770;XE;;982
1000013769;HO;;CM_VNLINK5913
1000013768;HO;;CM_VNLINK5912
1000013767;TL;;14322
1000013766;TL;;14321
1000013765;HO;;CM_VNLINK5911
1000013764;HO;;CM_VNLINK5910
1000013763;HO;;CM_VNLINK5909
1000013762;CO;;5924
1000013761;HO;;CM_VNLINK5908
1000013760;HO;;CM_VNLINK5907
1000013759;XE;;981
1000013758;CO;;5923
1000013757;TK;;5000997
1000013756;HO;;CM_VNLINK5905
1000013756;HO;;CM_VNLINK5906
1000013755;CO;;5922
1000013754;HO;;CM_VNLINK5904
1000013753;CO;;5921
1000013752;HO;;CM_VNLINK5903
1000013751;TK;;5000996
1000013750;GA;;3122
1000013749;GA;;3121
1000013748;HO;;CM_VNLINK5902
1000013747;HO;;CM_VNLINK5901
1000013746;HO;;CM_VNLINK5900
1000013745;TK;;5000995
1000013744;TK;;5000994
1000013743;TK;;5000993
1000013742;TK;;5000992
1000013741;HO;;CM_VNLINK5899
1000013740;TK;;5000991
1000013739;CO;;5908
1000013738;TK;;5000990
1000013737;BU;;3670
1000013736;TL;;14315
1000013735;TK;;5000989
1000013734;TK;;5000988
1000013733;CO;;5907
1000013732;BU;;3669
1000013731;HO;;CM_VNLINK5898
1000013731;HO;;CM_VNLINK5897
1000013730;HO;;CM_VNLINK5896
1000013729;TK;;5000987
1000013728;TK;;5000986
1000013727;CO;;5906
1000013726;CO;;5905
1000013725;CO;;5904
1000013724;HO;;CM_VNLINK5895
1000013724;HO;;CM_VNLINK5894
1000013723;HO;;CM_VNLINK5893
1000013723;HO;;CM_VNLINK5892
1000013722;HO;;CM_VNLINK5891
1000013721;HO;;CM_VNLINK5890
1000013720;HO;;CM_VNLINK5889
1000013719;HO;;CM_VNLINK5888
1000013718;XE;;963
1000013717;TK;;5000985
1000013716;HO;;CM_VNLINK5887
1000013715;CO;;5903
1000013714;XE;;962
1000013713;CO;;5902
1000013712;HO;;CM_VNLINK5886
1000013711;HO;;CM_VNLINK5885
1000013711;HO;;CM_VNLINK5884
1000013710;TL;;14314
1000013709;BU;;3668
1000013708;CO;;5901
1000013707;HO;;CM_VNLINK5883
1000013706;XE;;961
1000013705;TK;;5000984
1000013687;XE;;944
1000013686;TK;;5000965
1000013685;TL;;14312
1000013684;TL;;14311
1000013683;TL;;14310
1000013682;TL;;14309
1000013681;TL;;14308
1000013680;TL;;14307
1000013679;TL;;14306
1000013678;TL;;14305
1000013677;TL;;14304
1000013676;TL;;14303
1000013675;TL;;14302
1000013674;XE;;943
1000013673;HO;;CM_VNLINK5867
1000013672;TK;;5000964
1000013671;TK;;5000963
1000013670;CO;;5882
1000013669;XE;;942
1000013668;HO;;CM_VNLINK5864
1000013668;HO;;CM_VNLINK5866
1000013668;HO;;CM_VNLINK5865
1000013667;TK;;5000962
1000013666;TL;;14301
1000013665;CO;;5881
1000013664;TK;cinema;5000961
1000013663;TK;cinema;5000960
1000013662;TK;;5000959
1000013661;TK;cinema;5000958
1000013660;TK;;5000957
1000013659;TK;;5000956
1000013658;TK;;5000955
1000013657;TK;;5000954
1000013656;TK;;5000953
1000013655;TK;;5000952
1000013654;TK;;5000951
1000013653;TK;;5000950
1000013652;TK;;5000949
1000013651;TK;;5000948
1000013650;TK;;5000947
1000013649;TK;;5000946
1000013648;HO;;CM_VNLINK5863
1000013647;XE;;941
1000013646;TK;;5000945
1000013645;TK;;5000944
1000013627;TK;;5000924
1000013626;TL;;14283
1000013625;FI;;124231
1000013624;FI;;124226
1000013623;TL;;14281
1000013622;FI;;124220
1000013621;FI;;124215
1000013620;TL;;14280
1000013619;FI;;124210
1000013618;XE;;921
1000013617;TL;;14279
1000013616;TL;;14278
1000013615;TL;;14277
1000013614;TL;;14276
1000013613;TL;;14275
1000013612;FI;;124205
1000013611;TL;;14274
1000013610;FI;;124200
1000013609;GA;;3101
1000013608;TL;;14273
1000013607;TL;;14272
1000013606;TL;;14271
1000013605;TL;;14270
1000013604;TL;;14269
1000013603;TL;;14268
1000013602;TL;;14267
1000013601;TL;;14266
1000013600;TL;;14265
1000013599;FI;;124194
1000013598;FI;;124188
1000013597;FI;;124182
1000013596;FI;;124176
1000013595;FI;;124169
1000013594;FI;;124162
1000013593;FI;;124156
1000013592;FI;;124150
1000013591;HO;;CM_VNLINK5844
1000013590;HO;;CM_VNLINK5843
1000013589;TK;;5000904
1000013588;TL;;14264
1000013587;TL;;14263
1000013586;TL;;14262
1000013585;TL;;14261
1000013574;GO;;5993
1000013573;GO;;5992
1000013572;GO;;5991
1000013571;TK;;5000884
1000013570;TK;;5000883
1000013569;TK;;5000882
1000013568;TK;;5000881
1000013567;TK;;5000880
1000013566;FI;;124136
1000013565;FI;;124127
1000013564;TL;;14255
1000013563;FI;;124122
1000013562;TK;;5000879
1000013561;FI;;124117
1000013560;TL;;14254
1000013559;FI;;124111
1000013558;FI;;124106
1000013557;FI;;124100
1000013556;TL;;14253
1000013555;TL;;14252
1000013554;FI;;124095
1000013553;TK;;5000878
1000013552;FI;;124090
1000013551;FI;;124085
1000013550;TL;;14251
1000013549;TK;;5000877
1000013548;TL;;14250
1000013547;TL;;14249
1000013546;TL;;14248
1000013545;TK;;5000876
1000013544;TK;cinema;5000875
1000013543;TL;;14247
1000013542;TL;;14246
1000013541;TL;;14245
1000013540;TL;;14244
1000013539;TK;cinema;5000874
1000013538;TK;cinema;5000873
1000013537;TL;;14243
1000013536;TL;;14242
1000013535;TL;;14241
1000013534;TK;cinema;5000872
1000013533;TK;cinema;5000871
1000013532;TK;cinema;5000870
1000013531;XE;;904
1000013530;TK;cinema;5000869
1000013529;TL;;14240
1000013528;TK;cinema;5000868
1000013527;TL;;14239
1000013526;TL;;14238
1000013525;TK;cinema;5000867
1000013524;TL;;14237
1000013523;TL;;14236
1000013522;TK;;5000866
1000013521;CO;;5863
1000013520;TL;;14235
1000013519;FI;;124080
1000013518;FI;;124067
1000013518;FI;;124073
1000013517;CO;;5862
1000013516;TL;;14234
1000013515;XE;;903
1000013514;HO;;CM_VNLINK5824
1000013513;XE;;902
1000013512;XE;;901
1000013511;TK;;5000865
1000013510;TK;;5000864
1000013509;CO;;5861
1000013508;HO;;CM_VNLINK5823
1000013507;TL;;14233
1000013506;TL;;14232
1000013505;FI;;124055
1000013504;FI;;124055
1000013503;FI;;124049
1000013502;FI;;124044
1000013501;TL;;14231
1000013500;TL;;14230
1000013499;TL;;14229
1000013498;TL;;14228
1000013497;TL;;14227
1000013496;TL;;14226
1000013495;TL;;14225
1000013494;TL;;14224
1000013493;TL;;14223
1000013492;TL;;14222
1000013491;FI;;124038
1000013490;FI;;124032
1000013489;FI;;124026
1000013488;FI;;124020
1000013487;TL;;14221
1000013486;FI;;124015
1000013485;FI;;124010
1000013478;FI;;123998
1000013477;FI;;123992
1000013476;FI;;123986
1000013475;FI;;123822
1000013474;FI;;123822
1000013473;FI;;123822
1000013472;FI;;123822
1000013471;TL;;14214
1000013470;TL;;14213
1000013469;TL;;14212
1000013468;TL;;14211
1000013467;TL;;14210
1000013466;TL;;14209
1000013465;TL;;14208
1000013464;TL;;14207
1000013463;TL;;14206
1000013462;TK;cinema;5000861
1000013461;TL;;14205
1000013460;TL;;14204
1000013459;TL;;14203
1000013458;GO;;5975
1000013457;FI;;123980
1000013456;FI;;123974
1000013455;FI;;123968
1000013454;FI;;123962
1000013453;TK;;5000860
1000013452;HO;;CM_VNLINK5817
1000013451;HO;;CM_VNLINK5816
1000013450;TL;;14202
1000013449;HO;;CM_VNLINK5815
1000013448;HO;;CM_VNLINK5814
1000013447;CO;;5843
1000013446;FI;;123949
1000013445;TL;;14201
1000013444;FI;;123721
1000013443;TL;;14200
1000013442;BU;;3648
1000013441;HO;;CM_VNLINK5810
1000013441;HO;;CM_VNLINK5811
1000013441;HO;;CM_VNLINK5813
1000013441;HO;;CM_VNLINK5812
1000013441;HO;;CM_VNLINK5808
1000013441;HO;;CM_VNLINK5809
1000013440;HO;;CM_VNLINK5807
1000013439;TK;;5000859
1000013438;FI;;123940
1000013438;FI;;123930
1000013437;TK;;5000858
1000013436;TK;;5000857
1000013435;TK;;5000856
1000013434;TK;;5000855
1000013433;TK;;5000854
1000013432;TK;;5000853
1000013431;TK;;5000852
1000013430;HO;;CM_VNLINK5806
1000013429;TK;;5000851
1000013428;TK;;5000850
1000013427;CO;;5842
1000013426;HO;;CM_VNLINK5805
1000013425;TL;;14199
1000013424;HO;;CM_VNLINK5804
1000013423;FI;;123924
1000013422;TL;;14198
1000013421;FI;;123919
1000013420;FI;;123913
1000013419;FI;;123907
1000013418;TK;;5000849
1000013417;FI;;123902
1000013416;TL;;14197
1000013415;FI;;123721
1000013414;FI;;123896
1000013413;FI;;123890
1000013412;FI;;123869
1000013412;FI;;123880
1000013411;TL;;14196
1000013410;FI;;123857
1000013410;FI;;123846
1000013409;CO;;5841
1000013408;HO;;CM_VNLINK5803
1000013407;TL;;14195
1000013406;TL;;14194
1000013405;FI;;123840
1000013404;TL;;14193
1000013403;FI;;123834
1000013402;FI;;123827
1000013401;TL;;14192
1000013400;FI;;123822
1000013399;TL;;14191
1000013398;TL;;14190
1000013397;GO;;5974
1000013396;GO;;5973
1000013395;FI;;123812
1000013394;TL;;14189
1000013393;TL;;14188
1000013392;FI;;123806
1000013391;FI;;123800
1000013390;TL;;14187
1000013389;TL;;14186
1000013388;FI;;123795
1000013387;FI;;123789
1000013387;FI;;123783
1000013386;FI;;123759
1000013386;FI;;123768
1000013385;FI;;123754
1000013384;GO;;5972
1000013383;FI;;123748
1000013382;GO;;5971
1000013381;FI;;123726
1000013380;FI;;123737
1000013380;FI;;123742
1000013379;TL;;14185
1000013378;TL;;14184
1000013377;FI;;123731
1000013376;TK;;5000848
1000013375;TK;;5000847
1000013374;TK;cinema;5000846
1000013373;FI;;123726
1000013372;FI;;123721
1000013371;TL;;14183
1000013370;TL;;14182
1000013369;TK;;5000845
1000013368;TL;;14181
1000013367;FI;;123716
1000013366;TK;cinema;5000844
1000013365;FI;;123710
1000013348;TL;;14163
1000013347;TL;;14162
1000013346;TL;;14161
1000013345;FI;;123690
1000013327;FI;;123676
1000013326;FI;;123670
1000013325;TL;;14141
1000013317;FI;;123651
1000013316;TL;;14132
1000013315;FI;;123646
1000013314;TL;;14131
1000013313;TL;;14130
1000013312;TL;;14129
1000013311;TL;;14128
1000013310;TL;;14127
1000013309;GO;;5956
1000013308;FI;;123640
1000013307;TL;;14126
1000013306;TL;;14125
1000013305;TL;;14124
1000013304;TL;;14123
1000013303;FI;;123634
1000013302;FI;;123628
1000013301;FI;;123622
1000013300;FI;;123616
1000013299;TL;;14122
1000013298;FI;;123609
1000013297;FI;;123603
1000013296;FI;;123596
1000013295;FI;;123590
1000013294;TK;cinema;5000824
1000013293;TL;;14121
1000013292;FI;;123584
1000013291;TL;;14120
1000013290;TL;;14119
1000013289;TL;;14118
1000013288;TL;;14117
1000013287;FI;;123578
1000013286;FI;;123573
1000013285;TL;;14116
1000013284;TL;;14115
1000013283;FI;;123568
1000013282;FI;;123563
1000013281;FI;;123523
1000013280;TL;;14114
1000013279;TL;;14113
1000013278;FI;;123556
1000013277;TL;;14112
1000013276;TL;;14111
1000013275;TL;;14110
1000013274;TL;;14109
1000013273;TL;;14108
1000013272;FI;;123551
1000013271;FI;;123546
1000013270;FI;;123539
1000013269;FI;;123533
1000013268;TL;;14107
1000013267;TL;;14106
1000013266;TL;;14105
1000013265;FI;;123528
1000013264;TL;;14104
1000013263;TL;;14103
1000013262;TL;;14102
1000013261;TL;;14101
1000013260;TL;;14100
1000013259;TL;;14099
1000013258;TL;;14098
1000013257;FI;;123523
1000013256;TL;;14097
1000013255;FI;;123518
1000013254;TL;;14096
1000013253;FI;;123513
1000013252;TL;;14095
1000013251;FI;;123502
1000013250;GA;;3081
1000013249;TL;;14094
1000013248;TL;;14093
1000013247;TL;;14092
1000013246;TL;;14091
1000013245;TL;;14090
1000013244;TL;;14089
1000013243;TL;;14088
1000013242;FI;;123497
1000013241;TL;;14087
1000013240;TL;;14086
1000013239;TL;;14085
1000013238;TL;;14084
1000013237;TL;;14083
1000013236;FI;;123491
1000013235;FI;;123485
1000013234;FI;;123478
1000013233;FI;;123472
1000013232;FI;;123466
1000013231;FI;;123461
1000013230;FI;;123456
1000013229;FI;;123450
1000013228;TL;;14082
1000013227;HO;;CM_VNLINK5783
1000013226;GO;;5955
1000013225;TL;;14081
1000013209;FI;;123445
1000013208;TL;;14078
1000013207;FI;;123439
1000013206;TL;;14077
1000013205;FI;;123434
1000013204;FI;;123429
1000013203;TL;;14076
1000013202;FI;;123434
1000013201;FI;;123429
1000013200;TL;;14075
1000013199;TL;;14074
1000013198;FI;;123434
1000013197;FI;;123429
1000013196;FI;;123420
1000013195;FI;;123419
1000013194;TL;;14073
1000013193;FI;;123419
1000013192;FI;;123420
1000013191;TL;;14072
1000013190;TL;;14071
1000013189;TL;;14070
1000013188;FI;;123295
1000013187;TL;;14069
1000013186;TL;;14068
1000013185;GO;;5954
1000013184;TL;;14067
1000013183;TL;;14066
1000013182;TL;;14065
1000013181;TL;;14064
1000013180;TL;;14063
1000013179;TL;;14062
1000013178;TL;;14061
1000013177;FI;;123414
1000013176;TL;;14060
1000013175;TL;;14059
1000013174;TL;;14058
1000013173;FI;;123409
1000013172;FI;;123403
1000013171;TL;;14057
1000013170;FI;;122656
1000013169;TL;;14056
1000013168;FI;;123397
1000013167;TL;;14055
1000013166;TL;;14054
1000013165;TL;;14053
1000013164;TL;;14052
1000013163;TL;;14051
1000013162;FI;;123392
1000013161;TL;;14050
1000013160;TL;;14049
1000013159;TL;;14048
1000013158;FI;;123386
1000013158;FI;;123379
1000013157;FI;;123368
1000013157;FI;;123373
1000013156;TL;;14047
1000013155;FI;;123357
1000013155;FI;;123363
1000013154;FI;;123339
1000013154;FI;;123346
1000013153;TL;;14046
1000013152;FI;;123320
1000013151;TL;;14045
1000013150;TL;;14044
1000013149;TL;;14043
1000013148;TL;;14042
1000013147;FI;;123315
1000013146;TL;;14041
1000013145;TL;;14040
1000013144;TL;;14039
1000013143;TL;;14038
1000013142;FI;;123310
1000013141;TL;;14037
1000013140;TL;;14036
1000013139;TL;;14035
1000013138;TL;;14034
1000013137;TL;;14033
1000013136;TL;;14032
1000013135;TL;;14031
1000013134;FI;;123305
1000013133;TL;;14030
1000013132;FI;;123300
1000013131;TL;;14029
1000013130;TL;;14028
1000013129;TL;;14027
1000013128;FI;;123295
1000013127;TL;;14026
1000013126;TL;;14025
1000013125;TL;;14024
1000013124;TL;;14023
1000013123;TL;;14022
1000013122;TL;;14021
1000013121;FI;;123290
1000013120;TL;;14020
1000013119;FI;;123247
1000013119;FI;;123268
1000013118;TL;;14019
1000013117;FI;;123219
1000013116;TL;;14018
1000013115;FI;;123214
1000013114;FI;;123208
1000013113;FI;;123202
1000013112;FI;;123159
1000013112;FI;;123181
1000013111;FI;;123116
1000013111;FI;;123137
1000013110;FI;;123105
1000013110;FI;;123110
1000013109;TL;;14017
1000013108;FI;;123084
1000013108;FI;;123069
1000013107;TL;;14016
1000013106;FI;;123054
1000013106;FI;;123039
1000013105;FI;;123030
1000013105;FI;;123021
1000013104;TL;;14015
1000013103;FI;;123015
1000013102;GA;;3063
1000013101;TL;;14014
1000013100;TL;;14013
1000013099;FI;;123010
1000013098;HO;;CM_VNLINK5774
1000013098;HO;;CM_VNLINK5769
1000013098;HO;;CM_VNLINK5767
1000013098;HO;;CM_VNLINK5772
1000013098;HO;;CM_VNLINK5771
1000013098;HO;;CM_VNLINK5768
1000013098;HO;;CM_VNLINK5773
1000013098;HO;;CM_VNLINK5770
1000013097;FI;;122996
1000013096;FI;;122987
1000013095;TL;;14012
1000013094;FI;;122971
1000013094;FI;;122953
1000013093;FI;;122947
1000013092;FI;;122913
1000013092;FI;;122931
1000013091;FI;;122904
1000013091;FI;;122893
1000013090;FI;;122864
1000013090;FI;;122880
1000013089;TL;;14011
1000013088;FI;;122821
1000013088;FI;;122804
1000013087;FI;;122781
1000013086;TL;;14010
1000013085;TL;;14009
1000013084;GO;;5953
1000013083;FI;;122776
1000013082;TL;;14008
1000013081;TL;;14007
1000013080;TL;;14006
1000013079;TL;;14005
1000013078;TL;;14004
1000013077;TL;;14003
1000013076;TL;;14002
1000013075;FI;;122770
1000013074;HO;;CM_VNLINK5766
1000013073;TK;;5000804
1000013072;HO;;CM_VNLINK5765
1000013071;TL;;14001
1000013070;TL;;14000
1000013069;GO;;5952
1000013068;GO;;5951
1000013067;GA;;3062
1000013066;GA;;3061
1000013065;TL;;13999
1000013064;TL;;13998
1000013063;TL;;13997
1000013062;TL;;13996
1000013061;HO;;CM_VNLINK5764
1000013060;TL;;13995
1000013059;TL;;13994
1000013058;TL;;13993
1000013057;TL;;13992
1000013056;TL;;13991
