orderCode;ID;serviceCode;subService;serviceId;code
1000014685;362798;HO;;CM_VNLINK6197;5587
1000014684;362791;HO;;CM_VNLINK6196;
1000014683;362784;TL;;14608;14608
1000014682;362778;HO;;CM_VNLINK6195;
1000014681;362771;CO;;6175;
1000014680;362751;HO;;CM_VNLINK6194;5584
1000014680;362748;HO;;CM_VNLINK6193;5584
1000014679;362741;CO;;6174;
1000014678;362734;TL;;14607;14607
1000014677;362728;TL;;14606;14606
1000014676;362721;FI;;125207;TE_3AA50
1000014675;362712;FI;;125202;TE_E8120
1000014674;362704;FI;;125197;TE_BA2B0
1000014673;362693;FI;;125197;TE_BA2B0
1000014672;362686;HO;;CM_VNLINK6192;5583
1000014671;362675;FI;;125191;TE_CCFA1
1000014671;362672;FI;;125186;TE_CCFA0
1000014670;362656;FI;;125176;TE_41DB1
1000014670;362651;FI;;125165;TE_41DB0
1000014669;362638;FI;;125149;TE_07510
1000014668;362627;FI;;125160;TE_A83F0
1000014667;362619;TL;;14605;14605
1000014666;362613;FI;;125154;TE_83740
1000014665;362603;FI;;125149;TE_07510
1000014664;362593;FI;;125149;TE_07510
1000014663;362585;FI;;125144;TE_B88C0
1000014662;362572;FI;;125139;TE_49110
1000014661;362560;TL;;14604;14604
1000014660;362550;TL;;14603;14603
1000014659;362537;FI;;125133;TE_E72C0
1000014658;362530;TL;;14602;14602
1000014657;362524;TL;;14601;14601
1000014656;362518;TL;;14600;14600
1000014655;362512;TL;;14599;14599
1000014654;362506;TL;;14598;14598
1000014653;362500;FI;;125128;TE_7AC30
1000014652;362493;TL;;14597;14597
1000014651;362486;FI;;125122;TE_8BF20
1000014650;362478;TL;;14596;14596
1000014649;362472;TL;;14595;14595
1000014648;362466;TL;;14594;14594
1000014647;362460;TL;;14593;14593
1000014646;362454;FI;;125117;TE_43B30
1000014645;362447;FI;;125111;TE_BC1B0
1000014644;362436;TL;;14592;14592
1000014643;362426;TL;;14591;14591
1000014642;362416;TL;;14590;14590
1000014641;362406;TL;;14589;14589
1000014640;362400;TL;;14588;14588
1000014639;362390;TL;;14587;14587
1000014638;362378;FI;;125104;TE_2A1A0
1000014637;362367;FI;;125097;TE_094B0
1000014636;362356;FI;;125087;TE_87140
1000014635;362343;FI;;125075;TE_EB410
1000014634;362326;FI;;125059;TE_AB570
1000014633;362310;FI;;125049;TE_86050
1000014632;362300;TL;;14586;14586
1000014631;362290;FI;;125044;TE_98110
1000014630;362283;TL;;14585;14585
1000014629;362276;FI;;125037;TE_679C0
1000014628;362267;TK;;5001151;
1000014627;362260;TK;;5001150;
1000014626;362253;GO;;6112;4191
1000014626;362250;GO;;6111;4191
1000014625;362231;HO;;CM_VNLINK6190;
1000014625;362234;HO;;CM_VNLINK6191;
1000014624;362220;CO;;6173;
1000014623;362213;CO;;6172;
1000014622;362206;TL;;14584;14584
1000014621;362191;FI;;125024;TE_E9CD1
1000014621;362184;FI;;125011;TE_E9CD0
1000014620;362173;CO;;6171;
1000014619;362166;CO;;6170;
1000014618;362159;TK;;5001149;
1000014617;362149;XE;;1061;c093c0fe12fa7f679c7e7312458d0d20
1000014616;362139;GA;;3202;
1000014615;362133;HO;;CM_VNLINK6189;
1000014614;362121;TK;;5001148;
1000014613;362113;TK;;5001147;
1000014612;362106;TL;;14583;14583
1000014611;362100;TL;;14582;14582
1000014610;362093;FI;;124991;TE_DFA60
1000014609;362085;HO;;CM_VNLINK6188;
1000014608;362074;TL;;14581;14581
1000014607;362068;HO;;CM_VNLINK6187;5579
1000014606;362061;FI;;124986;TE_72A20
1000014605;362047;GA;;3201;
1000014604;362037;HO;;CM_VNLINK6186;5578
1000014603;362026;HO;;CM_VNLINK6185;5577
1000014602;362018;FI;;124980;TE_5D920
1000014601;362006;CO;;6169;
1000014600;361991;TK;;5001146;
1000014599;361981;HO;;CM_VNLINK6184;5576
1000014598;361974;HO;;CM_VNLINK6183;5575
1000014597;361962;TK;;5001145;
1000014596;361955;CO;;6168;
1000014595;361948;TL;;14580;14580
1000014594;361942;TK;;5001144;
1000014593;361936;HO;;CM_VNLINK6182;
1000014592;361929;TL;;14579;14579
1000014591;361922;FI;;124974;TE_2B7D0
1000014590;361914;TL;;14578;14578
1000014589;361908;CO;;6167;
1000014588;361897;CO;;6166;
1000014587;361886;CO;;6165;
1000014586;361875;CO;;6164;
1000014585;361868;TL;;14577;14577
1000014584;361854;HO;;CM_VNLINK6180;
1000014584;361842;HO;;CM_VNLINK6176;
1000014584;361848;HO;;CM_VNLINK6178;
1000014584;361851;HO;;CM_VNLINK6179;
1000014584;361857;HO;;CM_VNLINK6181;
1000014584;361845;HO;;CM_VNLINK6177;
1000014583;361835;FI;;124969;TE_508D0
1000014582;361828;FI;;124964;TE_719C0
1000014581;361821;TL;;14576;14576
1000014580;361815;TL;;14575;14575
1000014579;361805;FI;;124959;TE_B4780
1000014578;361798;TL;;14574;14574
1000014577;361792;FI;;124854;TE_5E5A0
1000014576;361777;FI;;124948;TE_A3F31
1000014576;361770;FI;;124938;TE_A3F30
1000014575;361760;FI;;124854;TE_5E5A0
1000014574;361753;FI;;124854;TE_5E5A0
1000014573;361746;TL;;14573;14573
1000014572;361740;TL;;14572;14572
1000014571;361734;TL;;14571;14571
1000014570;361724;HO;;CM_VNLINK6175;5572
1000014569;361717;TL;;14570;14570
1000014568;361707;CO;;6163;
1000014567;361686;FI;;124918;TE_F11B0
1000014567;361693;FI;;124927;TE_F11B1
1000014566;361677;TL;;14569;14569
1000014565;361671;TL;;14568;14568
1000014564;361664;FI;;124912;TE_D9020
1000014563;361656;FI;;124854;TE_5E5A0
1000014562;361649;FI;;124907;TE_7B7C0
1000014561;361638;HO;;CM_VNLINK6174;5571
1000014559;361620;HO;;CM_VNLINK6172;5569
1000014558;361609;FI;;124902;TE_CBD70
1000014557;361598;HO;;CM_VNLINK6171;5568
1000014556;361591;FI;;124854;TE_5E5A0
1000014555;361580;HO;;CM_VNLINK6170;5567
1000014554;361559;FI;;124882;TE_3AE70
1000014554;361566;FI;;124891;TE_3AE71
1000014553;361548;FI;;124873;TE_FA6F0
1000014552;361537;FI;;124864;TE_BA9F0
1000014551;361524;TL;;14567;14567
1000014550;361518;FI;;124859;TE_63210
1000014549;361511;FI;;124854;TE_5E5A0
1000014548;361500;HO;;CM_VNLINK6169;5566
1000014547;361493;FI;;124848;TE_F58A0
1000014546;361482;TL;;14566;14566
1000014545;361476;TL;;14565;14565
1000014544;361470;HO;;CM_VNLINK6168;
1000014543;361462;FI;;124842;TE_C4510
1000014542;361454;FI;;124837;TE_B8AF0
1000014541;361447;FI;;124832;TE_018B0
1000014540;361440;FI;;124827;TE_9AF50
1000014539;361433;FI;;124822;TE_6D080
1000014538;361415;FI;;124809;TE_57A71
1000014538;361407;FI;;124795;TE_57A70
1000014537;361395;FI;;124790;TE_BE1F0
1000014536;361384;HO;;CM_VNLINK6166;
1000014536;361387;HO;;CM_VNLINK6167;
1000014535;361361;FI;;124766;TE_08F30
1000014535;361368;FI;;124778;TE_08F31
1000014534;361350;TL;;14564;14564
1000014533;361342;CO;;6162;
1000014532;361332;FI;;124760;TE_38490
1000014531;361316;HO;;CM_VNLINK6163;
1000014531;361319;HO;;CM_VNLINK6164;
1000014531;361322;HO;;CM_VNLINK6165;
1000014530;361292;FI;;124736;TE_B2900
1000014530;361299;FI;;124749;TE_B2901
1000014529;361274;CO;;6161;
1000014528;361265;TL;;14563;14563
1000014527;361258;FI;;124730;TE_4A3A0
1000014526;361250;TL;;14562;14562
1000014525;361240;TL;;14561;14561
1000014511;361221;TL;;14544;14544
1000014510;361215;TL;;14543;14543
1000014509;361209;TL;;14542;14542
1000014508;361203;FI;;124710;TE_F4120
1000014507;361196;XE;;1042;7a77f4b78d52a27e579e4f230cf81b33
1000014506;361190;TL;;14541;14541
1000014505;361180;XE;;1041;da583ab5432061cd62d6872166e1d5f1
1000014503;361170;TL;;14523;14523
1000014502;361156;TL;;14522;14522
1000014501;361150;TL;;14521;14521
1000014500;361140;HO;;CM_VNLINK6150;5550
1000014499;361129;TL;;14520;14520
1000014498;361123;TL;;14519;14519
1000014497;361116;FI;;124703;TE_03540
1000014496;361108;TL;;14518;14518
1000014495;361102;TL;;14517;14517
1000014494;361095;FI;;124697;TE_FE100
1000014493;361086;FI;;124692;TE_90E80
1000014492;361078;CO;;6146;
1000014491;361071;TL;;14516;14516
1000014490;361065;TL;;14515;14515
1000014489;361059;FI;;124687;TE_0D0D0
1000014488;361050;FI;;124680;TE_7E940
1000014487;361041;CO;;6145;
1000014486;361034;CO;;6144;
1000014485;361027;CO;;6143;
1000014484;361020;CO;;6142;
1000014483;361013;CO;;6141;
1000014482;361006;TL;;14513;14513
1000014481;361000;FI;;124675;TE_60370
1000014480;360993;TL;;14512;14512
1000014479;360987;TL;;14511;14511
1000014478;360981;TL;;14510;14510
1000014477;360963;GA;;3182;
1000014476;360953;GA;;3181;
1000014475;360947;TL;;14509;14509
1000014474;360940;FI;;124670;TE_D7170
1000014473;360928;TL;;14508;14508
1000014472;360918;HO;;CM_VNLINK6149;5549
1000014471;360911;TL;;14507;14507
1000014470;360900;FI;;124663;TE_D6AC0
1000014469;360891;XE;;1032;50c6f40526ace6d544588bb79d537b2c
1000014468;360885;TL;;14506;14506
1000014467;360879;TL;;14505;14505
1000014466;360873;TL;;14504;14504
1000014465;360867;HO;;CM_VNLINK6148;
1000014464;360856;TK;;5001126;
1000014463;360850;HO;;CM_VNLINK6147;
1000014462;360843;TL;;14503;14503
1000014461;360837;TL;;14502;14502
1000014460;360831;TL;;14501;14501
1000014459;360821;TK;cinema;5001125;
1000014458;360811;XE;;1031;9d756691dabeb3257e92e4eaa7058290
1000014457;360804;FI;;124657;TE_F12C0
1000014456;360796;FI;;124652;TE_FBBE0
1000014455;360789;FI;;124652;TE_FBBE0
1000014454;360782;FI;;124647;TE_CD8A0
1000014453;360775;FI;;124642;TE_BE3A0
1000014452;360767;FI;;124636;TE_4EF20
1000014451;360758;FI;;124631;TE_6FFD0
1000014450;360750;XE;;1030;86a815ddb11a6c8d55106c5830a3b9eb
1000014449;360744;XE;;1029;f0c37a4f29a68881200767175b157ae4
1000014448;360734;TL;;14500;14500
1000014447;360728;XE;;1028;36302cf61900c36328002ae147678ad3
1000014446;360722;XE;;1027;3c440fd1cd4dd9cc225702d06d36e1ee
1000014445;360716;XE;;1026;5bd6e78efd0778f231444162dc5b7165
1000014444;360710;TL;;14499;14499
1000014443;360700;TL;;14498;14498
1000014442;360694;XE;;1025;24c212a8433d865c538e61c6aef9faa9
1000014441;360685;TL;;14497;14497
1000014440;360678;FI;;124624;TE_88960
1000014439;360666;FI;;124612;TE_9A8C0
1000014438;360659;XE;;1024;a3005fb535484701fed9167abbb02da8
1000014437;360653;XE;;1023;1589cb142c5ad447e4f8971bfbe91b6d
1000014436;360647;XE;;1021;f8de919b7a6a501d918d9d4cf016dc24
1000014435;360641;TL;;14496;14496
1000014434;360634;FI;;124617;TE_9A8E0
1000014433;360618;FI;;124612;TE_9A8C0
1000014432;360611;TL;;14495;14495
1000014431;360605;TL;;14494;14494
1000014430;360599;TL;;14493;14493
1000014429;360593;FI;;124612;TE_9A8C0
1000014428;360585;FI;;124605;TE_DE2C0
1000014427;360573;TL;;14492;14492
1000014426;360567;FI;;124599;TE_70C10
1000014425;360552;TL;;14491;14491
1000014424;360546;HO;;CM_VNLINK6146;
1000014423;360539;TL;;14490;14490
1000014422;360533;FI;;124593;TE_B5750
1000014421;360526;GO;;6091;4171
1000014420;360519;TL;;14489;14489
1000014419;360509;FI;;124587;TE_3ABF0
1000014418;360501;HO;;CM_VNLINK6145;
1000014417;360494;FI;;124581;TE_AC050
1000014416;360483;HO;;CM_VNLINK6144;5544
1000014415;360472;TK;;5001124;
1000014414;360462;CO;;6121;
1000014413;360451;FI;;124576;TE_05920
1000014412;360440;TL;;14488;14488
1000014411;360430;TL;;14487;14487
1000014410;360424;HO;;CM_VNLINK6143;
1000014409;360413;TL;;14486;14486
1000014408;360407;TL;;14485;14485
1000014407;360397;TL;;14484;14484
1000014406;360387;FI;;124570;TE_33760
1000014405;360380;TL;;14483;14483
1000014397;360357;FI;;124552;TE_63E50
1000014396;360349;FI;;124547;TE_0AAE0
1000014395;360336;HO;;CM_VNLINK6132;5528
1000014394;360325;TL;;14482;14482
1000014393;360319;TL;;14481;14481
1000014392;360313;TL;;14480;14480
1000014391;360307;TL;;14479;14479
1000014390;360301;TL;;14478;14478
1000014389;360295;TL;;14477;14477
1000014388;360289;TL;;14476;14476
1000014387;360283;TL;;14475;14475
1000014386;360273;FI;;124542;TE_142B0
1000014385;360262;TL;;14474;14474
1000014384;360256;TL;;14473;14473
1000014383;360250;TL;;14472;14472
1000014382;360244;TL;;14471;14471
1000014381;360232;HO;;CM_VNLINK6131;5527
1000014380;360221;TL;;14470;14470
1000014379;360215;FI;;124537;TE_8FCD0
1000014378;360208;FI;;124531;TE_9E1D0
1000014377;360200;FI;;124525;TE_95690
1000014376;360192;TL;;14469;14469
1000014375;360182;TK;;5001117;
1000014374;360176;FI;;124520;TE_E3EA0
1000014373;360168;FI;;124515;TE_FAC40
1000014372;360155;TK;;5001116;
1000014371;360144;FI;;124510;TE_F6EC0
1000014370;360133;TL;;14468;14468
1000014369;360127;FI;;124510;TE_F6EC0
1000014368;360116;TL;;14467;14467
1000014367;360110;TL;;14466;14466
1000014366;360100;TL;;14465;14465
1000014365;360090;CO;;6117;
1000014364;360079;HO;;CM_VNLINK6130;5526
1000014363;360067;HO;;CM_VNLINK6129;5525
1000014363;360064;HO;;CM_VNLINK6128;5525
1000014362;360053;CO;;6116;
1000014361;360045;HO;;CM_VNLINK6127;
1000014361;360042;HO;;CM_VNLINK6126;
1000014360;360035;CO;;6115;
1000014359;360024;TL;;14464;14464
1000014358;360017;TK;;5001115;
1000014357;360010;TK;;5001114;
1000014356;360000;HO;;CM_VNLINK6124;
1000014356;360003;HO;;CM_VNLINK6125;
1000014355;359993;CO;;6114;
1000014354;359986;CO;;6113;
1000014353;359979;CO;;6112;
1000014352;359968;TL;;14463;14463
1000014351;359957;FI;;124505;TE_17080
1000014350;359945;CO;;6111;
1000014349;359934;CO;;6110;
1000014348;359927;CO;;6109;
1000014347;359916;CO;;6108;
1000014346;359905;CO;;6107;
1000014345;359898;CO;;6106;
1000014344;359891;FI;;124500;TE_A2BC0
1000014343;359884;CO;;6105;
1000014342;359877;CO;;6104;
1000014341;359870;CO;;6103;
1000014340;359863;CO;;6102;
1000014339;359856;TL;;14462;14462
1000014338;359846;HO;;CM_VNLINK6123;5522
1000014337;359835;TK;;5001113;
1000014336;359829;HO;;CM_VNLINK6122;
1000014335;359818;CO;;6101;
1000014334;359810;TK;;5001112;
1000014333;359799;TL;;14461;14461
1000014332;359793;TK;;5001111;
1000014331;359783;HO;;CM_VNLINK6121;5520
1000014330;359772;FI;;124495;TE_FA9E0
1000014329;359761;GO;;6075;4154
1000014328;359754;TK;;5001110;
1000014327;359748;TK;;5001109;
1000014326;359742;CO;;6100;
1000014325;359731;GO;;6074;4153
1000014324;359724;CO;;6099;
1000014323;359717;CO;;6098;
1000014322;359710;HO;;CM_VNLINK6120;
1000014321;359703;HO;;CM_VNLINK6119;
1000014320;359696;CO;;6097;
1000014319;359689;HO;;CM_VNLINK6118;
1000014318;359682;HO;;CM_VNLINK6117;
1000014317;359671;CO;;6096;
1000014316;359664;TK;;5001108;
1000014315;359658;FI;;124490;TE_E32F0
1000014314;359647;GO;;6073;4152
1000014313;359640;HO;;CM_VNLINK6116;
1000014312;359629;TL;;14453;14453
1000014311;359618;FI;;124485;TE_71030
1000014310;359610;TL;;14452;14452
1000014309;359604;TL;;14451;14451
1000014308;359594;TL;;14450;14450
1000014307;359584;TL;;14449;14449
1000014306;359578;CO;;6095;
1000014305;359567;CO;;6094;
1000014304;359556;CO;;6093;
1000014303;359549;CO;;6092;
1000014302;359542;CO;;6091;
1000014301;359531;TL;;14448;14448
1000014300;359518;FI;;124479;TE_FB080
1000014299;359507;CO;;6090;
1000014298;359499;HO;;CM_VNLINK6115;
1000014298;359496;HO;;CM_VNLINK6114;
1000014297;359489;CO;;6089;
1000014296;359482;CO;;6088;
1000014295;359475;HO;;CM_VNLINK6113;
1000014294;359468;TK;;5001107;
1000014293;359462;CO;;6087;
1000014292;359455;HO;;CM_VNLINK6112;
1000014291;359448;HO;;CM_VNLINK6111;
1000014290;359441;TL;;14447;14447
1000014289;359435;CO;;6086;
1000014288;359428;CO;;6085;
1000014287;359417;CO;;6084;
1000014286;359410;HO;;CM_VNLINK6110;
1000014285;359402;TK;;5001106;
1000014284;359395;HO;;CM_VNLINK6109;
1000014283;359388;TL;;14446;14446
1000014282;359371;TL;;14445;14445
1000014281;359365;HO;;CM_VNLINK6108;
1000014280;359358;TL;;14444;14444
1000014279;359352;HO;;CM_VNLINK6107;
1000014278;359331;FI;;124465;TE_23D50
1000014278;359335;FI;;124472;TE_23D51
1000014277;359315;FI;;124460;TE_B3191
1000014277;359312;FI;;124455;TE_B3190
1000014276;359305;CO;;6083;
1000014275;359283;GO;;6071;4151
1000014275;359286;GO;;6072;4151
1000014274;359276;HO;;CM_VNLINK6106;
1000014273;359262;HO;;CM_VNLINK6105;5505
1000014272;359255;TL;;14443;14443
1000014271;359245;HO;;CM_VNLINK6104;5504
1000014270;359234;TK;;5001105;
1000014269;359224;TK;;5001104;
1000014268;359214;HO;;CM_VNLINK6103;5503
1000014267;359201;CO;;6082;
1000014266;359192;CO;;6081;
1000014265;359181;FI;;124450;TE_C8440
1000014258;359166;CO;;6070;
1000014257;359159;CO;;6069;
1000014256;359152;CO;;6068;
1000014255;359145;CO;;6067;
1000014254;359134;CO;;6066;
1000014253;359123;CO;;6065;
1000014252;359112;CO;;6064;
1000014251;359101;CO;;6063;
1000014250;359090;BU;;3729;UET811
1000014249;359079;CO;;6062;
1000014248;359068;CO;;6061;
1000014247;359061;TK;;5001094;
1000014246;359054;FI;;124442;TE_A1630
1000014245;359045;FI;;124436;TE_15EB0
1000014244;359036;FI;;124430;TE_37400
1000014243;359028;FI;;124425;TE_86D30
1000014242;359021;TL;;14435;14435
1000014241;359012;FI;;124420;TE_390A0
1000014240;359001;CO;;6060;
1000014239;358994;TL;;14434;14434
1000014238;358988;TL;;14433;14433
1000014237;358982;TL;;14432;14432
1000014236;358976;TL;;14431;14431
1000014235;358970;TL;;14430;14430
1000014234;358964;TL;;14429;14429
1000014233;358958;CO;;6059;
1000014232;358947;TL;;14428;14428
1000014231;358937;CO;;6058;
1000014230;358930;TL;;14427;14427
1000014229;358924;CO;;6057;
1000014228;358917;CO;;6056;
1000014227;358906;FI;;124415;TE_573C1
1000014227;358903;FI;;124410;TE_573C0
1000014226;358896;HO;;CM_VNLINK6095;
1000014225;358889;CO;;6055;
1000014224;358882;HO;;CM_VNLINK6094;
1000014223;358874;HO;;CM_VNLINK6093;
1000014223;358871;HO;;CM_VNLINK6092;
1000014222;358864;CO;;6054;
1000014221;358857;HO;;CM_VNLINK6091;
1000014220;358850;TL;;14426;14426
1000014219;358844;BU;;3728;06FVAF
1000014218;358837;CO;;6053;
1000014217;358830;TK;;5001093;
1000014216;358824;CO;;6052;
1000014215;358817;TL;;14425;14425
1000014214;358811;TK;;5001092;
1000014213;358805;TL;;14424;14424
1000014212;358798;TK;;5001091;
1000014211;358785;CO;;6051;
1000014210;358777;TK;;5001090;
1000014209;358770;CO;;6050;
1000014208;358763;HO;;CM_VNLINK6090;
1000014207;358756;TK;;5001089;
1000014206;358750;CO;;6049;
1000014205;358743;TK;;5001088;
1000014204;358737;CO;;6048;
1000014203;358730;CO;;6047;
1000014202;358723;CO;;6046;
1000014201;358712;TL;;14423;14423
1000014200;358706;TK;;5001087;
1000014199;358700;CO;;6045;
1000014198;358693;CO;;6044;
1000014197;358681;HO;;CM_VNLINK6089;5487
1000014197;358678;HO;;CM_VNLINK6088;5487
1000014196;358667;CO;;6043;
1000014195;358660;HO;;CM_VNLINK6087;5486
1000014194;358653;CO;;6042;
1000014193;358646;HO;;CM_VNLINK6086;
1000014192;358638;HO;;CM_VNLINK6085;
1000014192;358635;HO;;CM_VNLINK6084;
1000014191;358628;CO;;6041;
1000014190;358621;TL;;14422;14422
1000014189;358615;TK;;5001086;
1000014188;358609;TK;;5001085;
1000014187;358598;TK;;5001084;
1000014186;358591;HO;;CM_VNLINK6083;
1000014185;358580;TL;;14421;14421
1000014168;358558;TL;;14404;14404
1000014167;358552;TL;;14403;14403
1000014166;358546;TL;;14402;14402
1000014165;358540;TL;;14401;14401
1000014151;358534;CO;;6025;
1000014150;358527;HO;;CM_VNLINK6076;
1000014149;358520;CO;;6024;
1000014148;358513;CO;;6023;
1000014147;358506;HO;;CM_VNLINK6075;
1000014146;358499;HO;;CM_VNLINK6074;
1000014145;358492;CO;;6022;
1000014144;358485;CO;;6021;
1000014143;358478;TK;;5001081;
1000014142;358472;CO;;6020;
1000014141;358465;HO;;CM_VNLINK6073;
1000014140;358452;FI;;124384;TE_00D20
1000014139;358443;CO;;6019;
1000014138;358426;FI;;124377;TE_B6220
1000014137;358417;TK;;5001080;
1000014136;358411;CO;;6018;
1000014135;358402;CO;;6017;
1000014134;358395;CO;;6016;
1000014133;358388;HO;;CM_VNLINK6072;
1000014132;358377;CO;;6015;
1000014131;358368;CO;;6014;
1000014130;358361;CO;;6013;
1000014129;358354;CO;;6012;
1000014128;358347;TK;;5001079;
1000014127;358341;TK;;5001078;
1000014126;358335;CO;;6011;
1000014125;358328;CO;;6010;
1000014124;358321;TK;;5001077;
1000014123;358315;HO;;CM_VNLINK6071;
1000014122;358308;HO;;CM_VNLINK6070;
1000014121;358297;HO;;CM_VNLINK6068;
1000014121;358300;HO;;CM_VNLINK6069;
1000014120;358290;HO;;CM_VNLINK6067;
1000014119;358283;CO;;6009;
1000014118;358276;TL;;14385;14385
1000014117;358270;XE;;1009;SSC8D18751D10857F20F1BFBAB730B7E121
1000014116;358264;HO;;CM_VNLINK6066;
1000014115;358257;HO;;CM_VNLINK6065;
1000014114;358250;HO;;CM_VNLINK6064;
1000014113;358243;HO;;CM_VNLINK6063;
1000014112;358232;HO;;CM_VNLINK6061;
1000014112;358235;HO;;CM_VNLINK6062;
1000014111;358225;HO;;CM_VNLINK6060;
1000014110;358218;CO;;6008;
1000014109;358211;CO;;6007;
1000014108;358200;FI;;124372;TE_D5130
1000014107;358189;XE;;1008;SSC9D4A76F22A6AED1E221FD9118D2D79F7
1000014106;358179;BU;;3712;9CG981
1000014105;358168;GO;;6052;4132
1000014104;358161;GO;;6051;4131
1000014103;358154;BU;;3710;62ELA6
1000014102;358147;CO;;6006;
1000014101;358140;CO;;6005;
1000014100;358129;BU;;3709;27R40J
1000014099;358121;TK;;5001076;
1000014098;358113;BU;;3708;QR55RZ
1000014097;358105;HO;;CM_VNLINK6059;
1000014096;358098;CO;;6004;
1000014095;358091;CO;;6003;
1000014094;358084;HO;;CM_VNLINK6058;
1000014093;358073;CO;;6002;
1000014092;358065;HO;;CM_VNLINK6057;5456
1000014092;358062;HO;;CM_VNLINK6056;5456
1000014091;358055;CO;;6001;
1000014090;358036;CO;;6000;
1000014089;358027;CO;;5999;
1000014088;358020;CO;;5998;
1000014087;358013;CO;;5997;
1000014086;358006;CO;;5996;
1000014085;357991;FI;;124366;TE_E7EE0
1000014084;357982;HO;;CM_VNLINK6055;
1000014083;357975;HO;;CM_VNLINK6054;
1000014082;357968;CO;;5995;
1000014081;357961;TK;;5001075;
1000014080;357955;TK;;5001074;
1000014079;357949;CO;;5994;
1000014078;357942;CO;;5993;
1000014077;357935;CO;;5992;
1000014076;357924;XE;;1007;SSCBBEC619DC8D01787ADC85615B36C406C
1000014075;357918;TK;;5001073;
1000014074;357908;TL;;14384;14384
1000014073;357898;FI;;124360;TE_54C00
